Image,Object ID,Area,Edges,Center_x,Center_y,Width,Height,lbp_mean,lbp_std,Prediction
2024_001_small_NEOS_SCI_2024001000312.png,149,13,7,310.38461538461536,277.38461538461536,4,4,5.25,2.165063509461097,Debris
2024_001_small_NEOS_SCI_2024001000312.png,150,2,0,357.0,277.5,1,2,1.0,0.0,Celestial Object
2024_001_small_NEOS_SCI_2024001000312.png,151,8,6,124.0,280.5,3,4,5.333333333333333,3.0912061651652345,Debris
2024_001_small_NEOS_SCI_2024001000312.png,152,1,0,284.0,278.0,1,1,0.0,0.0,Debris
2024_001_small_NEOS_SCI_2024001000312.png,153,8,6,342.875,279.125,3,3,4.444444444444445,1.8324913891634047,Debris
2024_001_small_NEOS_SCI_2024001000312.png,154,2,0,205.5,285.0,2,1,1.0,0.0,Celestial Object
2024_001_small_NEOS_SCI_2024001000312.png,155,1,0,379.0,286.0,1,1,0.0,0.0,Debris
2024_001_small_NEOS_SCI_2024001000312.png,156,2,0,88.5,288.0,2,1,1.0,0.0,Debris
2024_001_small_NEOS_SCI_2024001000312.png,157,1,0,343.0,289.0,1,1,0.0,0.0,Debris
2024_001_small_NEOS_SCI_2024001000312.png,158,6,4,36.5,292.0,2,3,3.6666666666666665,0.9428090415820634,Debris
2024_001_small_NEOS_SCI_2024001000312.png,159,1,0,381.0,290.0,1,1,0.0,0.0,Debris
2024_001_small_NEOS_SCI_2024001000312.png,160,1,0,348.0,292.0,1,1,0.0,0.0,Debris
2024_001_small_NEOS_SCI_2024001000312.png,161,2,0,111.5,295.0,2,1,1.0,0.0,Celestial Object
2024_001_small_NEOS_SCI_2024001000312.png,162,1,0,360.0,296.0,1,1,0.0,0.0,Debris
2024_001_small_NEOS_SCI_2024001000312.png,163,1,0,44.0,301.0,1,1,0.0,0.0,Debris
2024_001_small_NEOS_SCI_2024001000312.png,164,3,1,263.3333333333333,302.6666666666667,2,2,4.75,3.766629793329841,Debris
2024_001_small_NEOS_SCI_2024001000312.png,165,1,0,312.0,303.0,1,1,0.0,0.0,Debris
2024_001_small_NEOS_SCI_2024001000312.png,166,1,0,333.0,302.0,1,1,0.0,0.0,Debris
2024_001_small_NEOS_SCI_2024001000312.png,167,1,0,185.0,304.0,1,1,0.0,0.0,Debris
2024_001_small_NEOS_SCI_2024001000312.png,168,1,0,321.0,306.0,1,1,0.0,0.0,Debris
2024_001_small_NEOS_SCI_2024001000312.png,169,1,0,277.0,314.0,1,1,0.0,0.0,Debris
2024_001_small_NEOS_SCI_2024001000312.png,170,1,0,355.0,317.0,1,1,0.0,0.0,Debris
2024_001_small_NEOS_SCI_2024001000312.png,171,1,0,267.0,322.0,1,1,0.0,0.0,Debris
2024_001_small_NEOS_SCI_2024001000312.png,172,1,0,17.0,326.0,1,1,0.0,0.0,Debris
2024_001_small_NEOS_SCI_2024001000312.png,173,1,0,239.0,328.0,1,1,0.0,0.0,Debris
2024_001_small_NEOS_SCI_2024001000312.png,174,1,0,333.0,341.0,1,1,0.0,0.0,Debris
2024_001_small_NEOS_SCI_2024001000312.png,175,1,0,265.0,343.0,1,1,0.0,0.0,Debris
2024_001_small_NEOS_SCI_2024001000312.png,176,4,0,292.5,342.5,2,2,3.0,0.0,Debris
2024_001_small_NEOS_SCI_2024001000312.png,177,1,0,217.0,348.0,1,1,0.0,0.0,Debris
2024_001_small_NEOS_SCI_2024001000312.png,178,6,4,176.0,355.5,3,2,3.6666666666666665,0.9428090415820634,Debris
2024_001_small_NEOS_SCI_2024001000312.png,179,7,5,216.0,359.7142857142857,3,3,4.777777777777778,2.698879511442471,Debris
2024_001_small_NEOS_SCI_2024001000312.png,180,6,3,125.16666666666667,362.1666666666667,3,3,4.888888888888889,3.1071403231354586,Debris
2024_001_small_NEOS_SCI_2024001234229.png,1,2,0,310.5,4.0,2,1,1.0,0.0,Debris
2024_001_small_NEOS_SCI_2024001234229.png,2,2,0,289.5,7.0,2,1,1.0,0.0,Debris
2024_001_small_NEOS_SCI_2024001234229.png,3,1,0,199.0,12.0,1,1,0.0,0.0,Debris
2024_001_small_NEOS_SCI_2024001234229.png,4,2,0,114.0,31.5,1,2,1.0,0.0,Debris
2024_001_small_NEOS_SCI_2024001234229.png,5,1,0,143.0,31.0,1,1,0.0,0.0,Debris
2024_001_small_NEOS_SCI_2024001234229.png,6,2,0,281.5,34.0,2,1,1.0,0.0,Debris
2024_001_small_NEOS_SCI_2024001234229.png,7,4,0,295.5,34.5,2,2,3.0,0.0,Debris
2024_001_small_NEOS_SCI_2024001234229.png,8,7,5,244.0,42.714285714285715,3,3,4.777777777777778,2.698879511442471,Debris
2024_001_small_NEOS_SCI_2024001234229.png,9,16,6,172.25,54.0,4,7,6.25,2.627124990228998,Debris
2024_001_small_NEOS_SCI_2024001234229.png,10,61,18,316.0,64.90163934426229,5,29,7.337931034482758,1.6947004196863635,Celestial Object
2024_001_small_NEOS_SCI_2024001234229.png,11,32,7,222.34375,77.375,4,14,6.571428571428571,2.1116779284420693,Celestial Object
2024_001_small_NEOS_SCI_2024001234229.png,12,3,1,120.66666666666667,75.33333333333333,2,2,4.75,3.766629793329841,Debris
2024_001_small_NEOS_SCI_2024001234229.png,13,2,0,125.0,79.5,1,2,1.0,0.0,Celestial Object
2024_001_small_NEOS_SCI_2024001234229.png,14,15,6,305.93333333333334,87.6,3,8,6.333333333333333,2.6087459737497545,Celestial Object
2024_001_small_NEOS_SCI_2024001234229.png,15,4,0,238.5,87.5,2,2,3.0,0.0,Debris
2024_001_small_NEOS_SCI_2024001234229.png,16,2,0,233.0,94.5,1,2,1.0,0.0,Celestial Object
2024_001_small_NEOS_SCI_2024001234229.png,17,3,0,75.33333333333333,97.33333333333333,2,2,4.75,3.766629793329841,Debris
2024_001_small_NEOS_SCI_2024001234229.png,18,2,0,347.0,111.5,1,2,1.0,0.0,Debris
2024_001_small_NEOS_SCI_2024001234229.png,19,2,0,29.0,115.5,1,2,1.0,0.0,Debris
2024_001_small_NEOS_SCI_2024001234229.png,20,2,0,279.5,123.0,2,1,1.0,0.0,Debris
2024_001_small_NEOS_SCI_2024001234229.png,21,1,0,218.0,126.0,1,1,0.0,0.0,Debris
2024_001_small_NEOS_SCI_2024001234229.png,22,2,0,128.0,132.5,1,2,1.0,0.0,Celestial Object
2024_001_small_NEOS_SCI_2024001234229.png,23,1,0,230.0,141.0,1,1,0.0,0.0,Debris
