Image,Object ID,Area,Edges,Center_x,Center_y,Width,Height,lbp_mean,lbp_std,Prediction
NEOS_SCI_2024001000312.png,99,7,5,144.71428571428572,199.0,3,3,4.777777777777778,2.698879511442471,Debris
NEOS_SCI_2024001000312.png,100,7,5,147.71428571428572,206.0,3,3,4.777777777777778,2.698879511442471,Debris
NEOS_SCI_2024001000312.png,101,1,0,246.0,204.0,1,1,0.0,0.0,Debris
NEOS_SCI_2024001000312.png,102,1,0,210.0,206.0,1,1,0.0,0.0,Debris
NEOS_SCI_2024001000312.png,103,1,0,260.0,213.0,1,1,0.0,0.0,Debris
NEOS_SCI_2024001000312.png,104,1,0,93.0,215.0,1,1,0.0,0.0,Debris
NEOS_SCI_2024001000312.png,105,5,1,329.8,217.4,3,2,4.5,2.9297326385411577,Debris
NEOS_SCI_2024001000312.png,106,11,6,131.8181818181818,220.9090909090909,3,5,5.266666666666667,2.462158041682585,Debris
NEOS_SCI_2024001000312.png,107,4,0,334.5,218.5,2,2,3.0,0.0,Debris
NEOS_SCI_2024001000312.png,108,2,0,44.0,221.5,1,2,1.0,0.0,Debris
NEOS_SCI_2024001000312.png,109,6,3,220.16666666666666,222.16666666666666,3,3,4.888888888888889,3.1071403231354586,Debris
NEOS_SCI_2024001000312.png,110,1,0,337.0,220.0,1,1,0.0,0.0,Debris
NEOS_SCI_2024001000312.png,111,1,0,345.0,221.0,1,1,0.0,0.0,Debris
NEOS_SCI_2024001000312.png,112,1,0,175.0,224.0,1,1,0.0,0.0,Debris
NEOS_SCI_2024001000312.png,113,1,0,241.0,224.0,1,1,0.0,0.0,Debris
NEOS_SCI_2024001000312.png,114,2,0,191.5,230.0,2,1,1.0,0.0,Celestial Object
NEOS_SCI_2024001000312.png,115,2,0,198.5,230.0,2,1,1.0,0.0,Celestial Object
NEOS_SCI_2024001000312.png,116,6,4,352.0,230.5,3,2,3.6666666666666665,0.9428090415820634,Debris
NEOS_SCI_2024001000312.png,117,2,0,374.5,230.0,2,1,1.0,0.0,Debris
NEOS_SCI_2024001000312.png,118,1,0,352.0,235.0,1,1,0.0,0.0,Debris
NEOS_SCI_2024001000312.png,119,1,0,78.0,237.0,1,1,0.0,0.0,Debris
NEOS_SCI_2024001000312.png,120,1,0,203.0,237.0,1,1,0.0,0.0,Debris
NEOS_SCI_2024001000312.png,121,1,0,161.0,238.0,1,1,0.0,0.0,Debris
NEOS_SCI_2024001000312.png,122,2,0,190.0,241.5,1,2,1.0,0.0,Celestial Object
NEOS_SCI_2024001000312.png,123,8,6,267.875,241.125,3,3,4.444444444444445,1.8324913891634047,Debris
NEOS_SCI_2024001000312.png,124,15,9,180.6,244.93333333333334,4,5,5.5,2.202271554554524,Debris
NEOS_SCI_2024001000312.png,125,1,0,317.0,242.0,1,1,0.0,0.0,Debris
NEOS_SCI_2024001000312.png,126,1,0,334.0,242.0,1,1,0.0,0.0,Debris
NEOS_SCI_2024001000312.png,127,1,0,297.0,245.0,1,1,0.0,0.0,Debris
NEOS_SCI_2024001000312.png,128,1,0,341.0,245.0,1,1,0.0,0.0,Debris
NEOS_SCI_2024001000312.png,129,4,0,170.5,253.5,2,2,3.0,0.0,Debris
NEOS_SCI_2024001000312.png,130,10,7,382.7,255.3,4,4,5.625,2.912795049432761,Debris
NEOS_SCI_2024001000312.png,131,7,6,47.0,260.2857142857143,3,3,4.777777777777778,2.698879511442471,Debris
NEOS_SCI_2024001000312.png,132,1,0,226.0,258.0,1,1,0.0,0.0,Debris
NEOS_SCI_2024001000312.png,133,1,0,374.0,259.0,1,1,0.0,0.0,Debris
NEOS_SCI_2024001000312.png,134,2,0,234.5,261.0,2,1,1.0,0.0,Celestial Object
NEOS_SCI_2024001000312.png,135,1,0,215.0,262.0,1,1,0.0,0.0,Debris
NEOS_SCI_2024001000312.png,136,2,0,273.0,262.5,1,2,1.0,0.0,Celestial Object
NEOS_SCI_2024001000312.png,137,1,0,316.0,263.0,1,1,0.0,0.0,Debris
NEOS_SCI_2024001000312.png,138,3,1,195.33333333333334,264.6666666666667,2,2,4.75,3.766629793329841,Debris
NEOS_SCI_2024001000312.png,139,1,0,253.0,268.0,1,1,0.0,0.0,Debris
NEOS_SCI_2024001000312.png,140,1,0,215.0,271.0,1,1,0.0,0.0,Debris
NEOS_SCI_2024001000312.png,141,1,0,237.0,271.0,1,1,0.0,0.0,Debris
NEOS_SCI_2024001000312.png,142,3,1,293.6666666666667,272.3333333333333,2,2,4.75,3.766629793329841,Debris
NEOS_SCI_2024001000312.png,143,1,0,303.0,272.0,1,1,0.0,0.0,Debris
NEOS_SCI_2024001000312.png,144,1,0,363.0,275.0,1,1,0.0,0.0,Debris
NEOS_SCI_2024001000312.png,145,7,6,80.0,277.2857142857143,3,3,4.777777777777778,2.698879511442471,Debris
NEOS_SCI_2024001000312.png,146,1,0,232.0,276.0,1,1,0.0,0.0,Debris
NEOS_SCI_2024001000312.png,147,4,0,259.5,276.5,2,2,3.0,0.0,Debris
NEOS_SCI_2024001000312.png,148,1,0,302.0,277.0,1,1,0.0,0.0,Debris
NEOS_SCI_2024001000312.png,149,13,7,310.38461538461536,277.38461538461536,4,4,5.25,2.165063509461097,Debris
NEOS_SCI_2024001000312.png,150,2,0,357.0,277.5,1,2,1.0,0.0,Celestial Object
NEOS_SCI_2024001000312.png,151,8,6,124.0,280.5,3,4,5.333333333333333,3.0912061651652345,Debris
NEOS_SCI_2024001000312.png,152,1,0,284.0,278.0,1,1,0.0,0.0,Debris
NEOS_SCI_2024001000312.png,153,8,6,342.875,279.125,3,3,4.444444444444445,1.8324913891634047,Debris
NEOS_SCI_2024001000312.png,154,2,0,205.5,285.0,2,1,1.0,0.0,Celestial Object
NEOS_SCI_2024001000312.png,155,1,0,379.0,286.0,1,1,0.0,0.0,Debris
NEOS_SCI_2024001000312.png,156,2,0,88.5,288.0,2,1,1.0,0.0,Debris
NEOS_SCI_2024001000312.png,157,1,0,343.0,289.0,1,1,0.0,0.0,Debris
NEOS_SCI_2024001000312.png,158,6,4,36.5,292.0,2,3,3.6666666666666665,0.9428090415820634,Debris
NEOS_SCI_2024001000312.png,159,1,0,381.0,290.0,1,1,0.0,0.0,Debris
NEOS_SCI_2024001000312.png,160,1,0,348.0,292.0,1,1,0.0,0.0,Debris
NEOS_SCI_2024001000312.png,161,2,0,111.5,295.0,2,1,1.0,0.0,Celestial Object
NEOS_SCI_2024001000312.png,162,1,0,360.0,296.0,1,1,0.0,0.0,Debris
NEOS_SCI_2024001000312.png,163,1,0,44.0,301.0,1,1,0.0,0.0,Debris
NEOS_SCI_2024001000312.png,164,3,1,263.3333333333333,302.6666666666667,2,2,4.75,3.766629793329841,Debris
NEOS_SCI_2024001000312.png,165,1,0,312.0,303.0,1,1,0.0,0.0,Debris
NEOS_SCI_2024001000312.png,166,1,0,333.0,302.0,1,1,0.0,0.0,Debris
NEOS_SCI_2024001000312.png,167,1,0,185.0,304.0,1,1,0.0,0.0,Debris
NEOS_SCI_2024001000312.png,168,1,0,321.0,306.0,1,1,0.0,0.0,Debris
NEOS_SCI_2024001000312.png,169,1,0,277.0,314.0,1,1,0.0,0.0,Debris
NEOS_SCI_2024001000312.png,170,1,0,355.0,317.0,1,1,0.0,0.0,Debris
NEOS_SCI_2024001000312.png,171,1,0,267.0,322.0,1,1,0.0,0.0,Debris
NEOS_SCI_2024001000312.png,172,1,0,17.0,326.0,1,1,0.0,0.0,Debris
NEOS_SCI_2024001000312.png,173,1,0,239.0,328.0,1,1,0.0,0.0,Debris
NEOS_SCI_2024001000312.png,174,1,0,333.0,341.0,1,1,0.0,0.0,Debris
NEOS_SCI_2024001000312.png,175,1,0,265.0,343.0,1,1,0.0,0.0,Debris
NEOS_SCI_2024001000312.png,176,4,0,292.5,342.5,2,2,3.0,0.0,Debris
NEOS_SCI_2024001000312.png,177,1,0,217.0,348.0,1,1,0.0,0.0,Debris
NEOS_SCI_2024001000312.png,178,6,4,176.0,355.5,3,2,3.6666666666666665,0.9428090415820634,Debris
NEOS_SCI_2024001000312.png,179,7,5,216.0,359.7142857142857,3,3,4.777777777777778,2.698879511442471,Debris
NEOS_SCI_2024001000312.png,180,6,3,125.16666666666667,362.1666666666667,3,3,4.888888888888889,3.1071403231354586,Debris
NEOS_SCI_2024001000555.png,1,1,1,177.0,0.0,1,1,0.0,0.0,Debris
NEOS_SCI_2024001000555.png,2,18,7,249.5,2.3333333333333335,4,6,5.666666666666667,2.1343747458109497,Debris
NEOS_SCI_2024001000555.png,3,2,0,208.5,15.0,2,1,1.0,0.0,Debris
NEOS_SCI_2024001000555.png,4,4,0,283.5,34.5,2,2,3.0,0.0,Debris
NEOS_SCI_2024001000555.png,5,4,0,347.5,35.5,2,2,3.0,0.0,Debris
NEOS_SCI_2024001000555.png,6,37,12,348.0810810810811,52.13513513513514,5,17,7.1647058823529415,1.927186665299077,Debris
NEOS_SCI_2024001000555.png,7,4,0,218.5,50.5,2,2,3.0,0.0,Debris
NEOS_SCI_2024001000555.png,8,5,4,169.0,53.0,3,3,5.0,3.5901098714230026,Debris
NEOS_SCI_2024001000555.png,9,3,1,100.33333333333333,54.666666666666664,2,2,4.75,3.766629793329841,Debris
NEOS_SCI_2024001000555.png,10,1,0,183.0,61.0,1,1,0.0,0.0,Debris
NEOS_SCI_2024001000555.png,11,6,3,165.16666666666666,67.16666666666667,3,3,4.888888888888889,3.1071403231354586,Debris
NEOS_SCI_2024001000555.png,12,4,0,65.5,68.5,2,2,3.0,0.0,Debris
NEOS_SCI_2024001000555.png,13,1,0,52.0,77.0,1,1,0.0,0.0,Debris
NEOS_SCI_2024001000555.png,14,1,0,186.0,79.0,1,1,0.0,0.0,Debris
NEOS_SCI_2024001000555.png,15,6,4,283.0,84.5,3,2,3.6666666666666665,0.9428090415820634,Debris
NEOS_SCI_2024001000555.png,16,2,0,260.0,95.5,1,2,1.0,0.0,Debris
NEOS_SCI_2024001000555.png,17,3,1,87.33333333333333,101.66666666666667,2,2,4.75,3.766629793329841,Debris
NEOS_SCI_2024001000555.png,18,10,6,278.0,102.2,3,4,5.083333333333333,2.4986107250941583,Debris
NEOS_SCI_2024001000555.png,19,1,0,337.0,109.0,1,1,0.0,0.0,Debris
NEOS_SCI_2024001000555.png,20,3,1,38.666666666666664,115.33333333333333,2,2,4.75,3.766629793329841,Debris
NEOS_SCI_2024001000555.png,21,1,0,333.0,117.0,1,1,0.0,0.0,Debris
NEOS_SCI_2024001000555.png,22,4,0,318.5,125.5,2,2,3.0,0.0,Debris
NEOS_SCI_2024001000555.png,23,4,1,374.5,126.0,2,3,6.0,3.559026084010437,Debris
NEOS_SCI_2024001000555.png,24,2,0,339.5,128.0,2,1,1.0,0.0,Debris
NEOS_SCI_2024001000555.png,25,1,0,364.0,132.0,1,1,0.0,0.0,Debris
NEOS_SCI_2024001000555.png,26,3,1,284.6666666666667,141.33333333333334,2,2,4.75,3.766629793329841,Debris
NEOS_SCI_2024001000555.png,27,5,1,328.8,141.6,3,2,4.5,2.9297326385411577,Debris
NEOS_SCI_2024001000555.png,28,4,0,321.5,153.5,2,2,3.0,0.0,Debris
NEOS_SCI_2024001000555.png,29,1,0,385.0,152.0,1,1,0.0,0.0,Debris
NEOS_SCI_2024001000555.png,30,6,4,242.0,167.5,3,2,3.6666666666666665,0.9428090415820634,Debris
NEOS_SCI_2024001000555.png,31,2,0,235.5,168.0,2,1,1.0,0.0,Debris
NEOS_SCI_2024001000555.png,32,2,0,170.0,170.5,1,2,1.0,0.0,Celestial Object
NEOS_SCI_2024001000555.png,33,2,0,259.5,176.0,2,1,1.0,0.0,Debris
NEOS_SCI_2024001000555.png,34,2,0,244.0,184.5,1,2,1.0,0.0,Celestial Object
NEOS_SCI_2024001000555.png,35,2,0,217.5,187.0,2,1,1.0,0.0,Celestial Object
NEOS_SCI_2024001000555.png,36,6,3,143.16666666666666,201.16666666666666,3,3,4.888888888888889,3.1071403231354586,Debris
NEOS_SCI_2024001000555.png,37,1,0,107.0,206.0,1,1,0.0,0.0,Debris
NEOS_SCI_2024001000555.png,38,2,0,319.5,220.0,2,1,1.0,0.0,Debris
NEOS_SCI_2024001000555.png,39,6,3,378.1666666666667,223.16666666666666,3,3,4.888888888888889,3.1071403231354586,Debris
NEOS_SCI_2024001000555.png,40,7,5,268.7142857142857,225.0,3,3,4.777777777777778,2.698879511442471,Debris
NEOS_SCI_2024001000555.png,41,1,0,295.0,225.0,1,1,0.0,0.0,Debris
NEOS_SCI_2024001000555.png,42,7,6,197.0,236.28571428571428,3,3,4.777777777777778,2.698879511442471,Debris
NEOS_SCI_2024001000555.png,43,5,4,253.0,239.0,3,3,5.0,3.5901098714230026,Debris
NEOS_SCI_2024001000555.png,44,2,0,82.0,240.5,1,2,1.0,0.0,Debris
NEOS_SCI_2024001000555.png,45,1,0,293.0,246.0,1,1,0.0,0.0,Debris
NEOS_SCI_2024001000555.png,46,39,9,310.56410256410254,255.87179487179486,5,15,6.493333333333333,1.9069929790699867,Celestial Object
NEOS_SCI_2024001000555.png,47,2,0,252.0,252.5,1,2,1.0,0.0,Celestial Object
NEOS_SCI_2024001000555.png,48,3,1,358.6666666666667,257.3333333333333,2,2,4.75,3.766629793329841,Debris
NEOS_SCI_2024001000555.png,49,2,0,174.5,258.0,2,1,1.0,0.0,Celestial Object
NEOS_SCI_2024001000555.png,50,1,0,374.0,259.0,1,1,0.0,0.0,Debris
NEOS_SCI_2024001000555.png,51,1,0,252.0,263.0,1,1,0.0,0.0,Debris
NEOS_SCI_2024001000555.png,52,1,0,77.0,271.0,1,1,0.0,0.0,Debris
NEOS_SCI_2024001000555.png,53,3,1,186.33333333333334,271.6666666666667,2,2,4.75,3.766629793329841,Debris
NEOS_SCI_2024001000555.png,54,8,6,248.875,273.125,3,3,4.444444444444445,1.8324913891634047,Debris
NEOS_SCI_2024001000555.png,55,1,0,63.0,284.0,1,1,0.0,0.0,Debris
NEOS_SCI_2024001000555.png,56,1,0,120.0,285.0,1,1,0.0,0.0,Debris
NEOS_SCI_2024001000555.png,57,3,1,152.66666666666666,287.3333333333333,2,2,4.75,3.766629793329841,Debris
NEOS_SCI_2024001000555.png,58,56,10,187.32142857142858,302.1607142857143,6,26,7.237179487179487,1.7213299102996047,Debris
NEOS_SCI_2024001000555.png,59,4,0,328.5,300.5,2,2,3.0,0.0,Debris
NEOS_SCI_2024001000555.png,60,2,0,29.5,305.0,2,1,1.0,0.0,Debris
NEOS_SCI_2024001000555.png,61,1,0,286.0,310.0,1,1,0.0,0.0,Debris
NEOS_SCI_2024001000555.png,62,4,0,87.5,314.5,2,2,3.0,0.0,Debris
NEOS_SCI_2024001000555.png,63,1,0,143.0,316.0,1,1,0.0,0.0,Debris
NEOS_SCI_2024001000555.png,64,4,0,258.5,316.5,2,2,3.0,0.0,Debris
NEOS_SCI_2024001000555.png,65,1,0,239.0,328.0,1,1,0.0,0.0,Debris
NEOS_SCI_2024001000555.png,66,7,6,57.285714285714285,337.0,3,3,4.777777777777778,2.698879511442471,Debris
NEOS_SCI_2024001000555.png,67,5,1,353.8,344.6,3,2,4.5,2.9297326385411577,Debris
NEOS_SCI_2024001000555.png,68,1,0,96.0,360.0,1,1,0.0,0.0,Debris
NEOS_SCI_2024001000838.png,1,2,0,115.0,9.5,1,2,1.0,0.0,Debris
NEOS_SCI_2024001000838.png,2,6,4,214.5,12.0,2,3,3.6666666666666665,0.9428090415820634,Debris
NEOS_SCI_2024001000838.png,3,2,0,272.5,26.0,2,1,1.0,0.0,Debris
NEOS_SCI_2024001000838.png,4,3,1,45.333333333333336,28.666666666666668,2,2,4.75,3.766629793329841,Debris
NEOS_SCI_2024001000838.png,5,1,0,352.0,29.0,1,1,0.0,0.0,Debris
NEOS_SCI_2024001000838.png,6,5,1,221.8,42.6,3,2,4.5,2.9297326385411577,Debris
NEOS_SCI_2024001000838.png,7,4,3,380.0,47.25,3,2,4.666666666666667,3.6817870057290873,Debris
NEOS_SCI_2024001000838.png,8,1,0,96.0,52.0,1,1,0.0,0.0,Debris
NEOS_SCI_2024001000838.png,9,1,0,292.0,54.0,1,1,0.0,0.0,Debris
NEOS_SCI_2024001000838.png,10,1,0,123.0,58.0,1,1,0.0,0.0,Debris
NEOS_SCI_2024001000838.png,11,2,0,38.5,62.0,2,1,1.0,0.0,Celestial Object
NEOS_SCI_2024001000838.png,12,5,2,132.4,68.8,4,2,5.625,3.6033838263498934,Debris
NEOS_SCI_2024001000838.png,13,10,7,218.3,74.3,4,4,5.625,2.912795049432761,Debris
NEOS_SCI_2024001000838.png,14,1,0,360.0,77.0,1,1,0.0,0.0,Debris
NEOS_SCI_2024001000838.png,15,1,0,38.0,81.0,1,1,0.0,0.0,Debris
NEOS_SCI_2024001000838.png,16,1,0,295.0,81.0,1,1,0.0,0.0,Debris
NEOS_SCI_2024001000838.png,17,1,0,345.0,80.0,1,1,0.0,0.0,Debris
NEOS_SCI_2024001000838.png,18,4,0,141.5,82.5,2,2,3.0,0.0,Debris
NEOS_SCI_2024001000838.png,19,2,0,130.5,96.0,2,1,1.0,0.0,Celestial Object
NEOS_SCI_2024001000838.png,20,6,3,41.166666666666664,101.16666666666667,3,3,4.888888888888889,3.1071403231354586,Debris
NEOS_SCI_2024001000838.png,21,6,3,191.83333333333334,100.83333333333333,3,3,4.888888888888889,3.1071403231354586,Debris
NEOS_SCI_2024001000838.png,22,3,1,315.3333333333333,107.66666666666667,2,2,4.75,3.766629793329841,Debris
NEOS_SCI_2024001000838.png,23,4,0,121.5,108.5,2,2,3.0,0.0,Debris
NEOS_SCI_2024001000838.png,24,1,0,125.0,109.0,1,1,0.0,0.0,Debris
NEOS_SCI_2024001000838.png,25,1,0,337.0,109.0,1,1,0.0,0.0,Debris
NEOS_SCI_2024001000838.png,26,4,0,50.5,111.5,2,2,3.0,0.0,Debris
NEOS_SCI_2024001000838.png,27,3,1,318.3333333333333,116.66666666666667,2,2,4.75,3.766629793329841,Debris
NEOS_SCI_2024001000838.png,28,2,0,237.5,118.0,2,1,1.0,0.0,Debris
